timestamp,lat,long,value1
1664742625.47141,-76.5, -85, 92131993354.8047
1664742625.47141,-76.5, -80, 95580139855.4052
1664742625.47141,-76.5, -75, 98767561103.5213
1664742625.47141,-76.5, -70, 101553269275.94284
1664742625.47141,-76.5, -65, 103781265691.93805
1664742625.47141,-76.5, -60, 105427119008.68373
1664742625.47141,-76.5, -55, 106650127522.81001
1664742625.47141,-76.5, -50, 107269957785.1412
1664742625.47141,-76.5, -45, 107100156351.37341
1664742625.47141,-76.5, -40, 106223817415.40222
1664742625.47141,-76.5, -35, 104771813190.02364
1664742625.47141,-76.5, -30, 102776290380.24025
1664742625.47141,-76.5, -25, 100308523092.4199
1664742625.47141,-76.5, -20, 97486631580.06946
1664742625.47141,-76.5, -15, 94456698141.17389
1664742625.47141,-76.5, -10, 91302189327.98836
1664742625.47141,-76.5, -5, 88153779520.81685
1664742625.47141,-76.5, 0, 85048638924.16737
1664742625.47141,-76.5, 5, 81950237813.09967
1664742625.47141,-76.5, 10, 79289033561.90591
1664742625.47141,-76.5, 15, 77507855190.15002
1664742625.47141,-76.5, 20, 76474950921.01772
1664742625.47141,-76.5, 25, 76115848554.4644
1664742625.47141,-76.5, 30, 76526908219.25471
1664742625.47141,-76.5, 35, 77668534008.14235
1664742625.47141,-76.5, 40, 79470139882.59842
1664742625.47141,-76.5, 45, 81810074471.9563
1664742625.47141,-76.5, 50, 84441424447.71289
1664742625.47141,-76.5, 55, 87190777699.9325
1664742625.47141,-76.5, 60, 89971852058.99341
1664742625.47141,-76.5, 65, 92671300923.58423
1664742625.47141,-76.5, 70, 95178124897.18887
1664742625.47141,-76.5, 75, 97404761085.79901
1664742625.47141,-76.5, 80, 99212798501.73834
1664742625.47141,-76.5, 85, 100504026992.03264
1664742625.47141,-76.5, 90, 101207493597.39365
1664742625.47141,-76.5, 95, 101291891087.7986
1664742625.47141,-76.5, 100, 100713075779.94054
1664742625.47141,-76.5, 105, 99451865110.85313
1664742625.47141,-76.5, 110, 97517656319.90773
1664742625.47141,-76.5, 115, 94912937481.79654
1664742625.47141,-76.5, 120, 91770597492.41624
1664742625.47141,-76.5, 125, 88335346437.27614
1664742625.47141,-76.5, 130, 84617873702.06274
1664742625.47141,-76.5, 135, 80560806698.83965
1664742625.47141,-76.5, 140, 76463363027.44179
1664742625.47141,-76.5, 145, 72682460182.1197
1664742625.47141,-76.5, 150, 69104720851.48233
1664742625.47141,-76.5, 155, 65570472326.98885
1664742625.47141,-76.5, 160, 62389340827.28768
1664742625.47141,-76.5, 165, 59861712661.28304
1664742625.47141,-76.5, 170, 57742732466.338585
1664742625.47141,-76.5, 175, 55817618234.39296
1664742625.47141,-76.5, 180, 54279480846.0258
1664742625.47141,-74.0, -180, 51179842645.17612
1664742625.47141,-74.0, -175, 49907094988.332954
1664742625.47141,-74.0, -170, 49148529053.33869
1664742625.47141,-74.0, -165, 48971225113.27827
1664742625.47141,-74.0, -160, 49193981395.81204
1664742625.47141,-74.0, -155, 49609065964.24718
1664742625.47141,-74.0, -150, 50464947275.97207
1664742625.47141,-74.0, -145, 51923808380.389915
1664742625.47141,-74.0, -140, 53806347986.19086
1664742625.47141,-74.0, -135, 56052147517.83161
1664742625.47141,-74.0, -130, 58598892697.43548
1664742625.47141,-74.0, -125, 61331281818.85171
1664742625.47141,-74.0, -120, 64472203462.08778
1664742625.47141,-74.0, -115, 68082054088.45522
1664742625.47141,-74.0, -110, 71996678759.21133
1664742625.47141,-74.0, -105, 76182800350.60086
1664742625.47141,-74.0, -100, 80641656159.33704
1664742625.47141,-74.0, -95, 85227224291.16971
1664742625.47141,-74.0, -90, 89828970964.19012
1664742625.47141,-74.0, -85, 94404281968.3276
1664742625.47141,-74.0, -80, 98810996243.5629
1664742625.47141,-74.0, -75, 102874609396.7308
1664742625.47141,-74.0, -70, 106538006262.16626
1664742625.47141,-74.0, -65, 109809200397.12277
1664742625.47141,-74.0, -60, 112379206264.4662
1664742625.47141,-74.0, -55, 113976504238.59737
1664742625.47141,-74.0, -50, 114751876362.85915
1664742625.47141,-74.0, -45, 114801932170.22978
1664742625.47141,-74.0, -40, 113979184569.99709
1664742625.47141,-74.0, -35, 112272074494.97955
1664742625.47141,-74.0, -30, 109761196535.59064
1664742625.47141,-74.0, -25, 106551886269.44106
1664742625.47141,-74.0, -20, 102751555438.45555
1664742625.47141,-74.0, -15, 98432469877.98149
1664742625.47141,-74.0, -10, 93781784983.48003
1664742625.47141,-74.0, -5, 89124168003.57918
1664742625.47141,-74.0, 0, 84447059030.83307
1664742625.47141,-74.0, 5, 79573668884.27711
1664742625.47141,-74.0, 10, 75249501262.89134
1664742625.47141,-74.0, 15, 72438581355.73537
1664742625.47141,-74.0, 20, 70706134892.14612
1664742625.47141,-74.0, 25, 69727542948.34853
1664742625.47141,-74.0, 30, 69926949685.24284
1664742625.47141,-74.0, 35, 71416249025.35188
1664742625.47141,-74.0, 40, 73971379887.60652
1664742625.47141,-74.0, 45, 77353903619.21893
1664742625.47141,-74.0, 50, 81284426680.17981
1664742625.47141,-74.0, 55, 85568004783.78577
1664742625.47141,-74.0, 60, 89937927626.73607
1664742625.47141,-74.0, 65, 94156571661.05482
1664742625.47141,-74.0, 70, 98032441901.12552
1664742625.47141,-74.0, 75, 101295114984.93504
1664742625.47141,-74.0, 80, 104002697502.53123
1664742625.47141,-74.0, 85, 106301327647.81366
1664742625.47141,-74.0, 90, 107900478011.90479
1664742625.47141,-74.0, 95, 108588905851.22887
1664742625.47141,-74.0, 100, 108381503781.20479
1664742625.47141,-74.0, 105, 107261856695.34865
1664742625.47141,-74.0, 110, 105185546159.97137
1664742625.47141,-74.0, 115, 102192892740.25708
1664742625.47141,-74.0, 120, 98403197394.4791
1664742625.47141,-74.0, 125, 94047956699.47774
1664742625.47141,-74.0, 130, 89283471116.50359
1664742625.47141,-74.0, 135, 84190865576.1073
1664742625.47141,-74.0, 140, 79027016425.3888
1664742625.47141,-74.0, 145, 74097194523.97781
1664742625.47141,-74.0, 150, 69427682387.30292
1664742625.47141,-74.0, 155, 64953412828.72983
1664742625.47141,-74.0, 160, 60961900351.13235
1664742625.47141,-74.0, 165, 57733802835.27686
1664742625.47141,-74.0, 170, 55090065489.8019
1664742625.47141,-74.0, 175, 52891446193.92598
1664742625.47141,-74.0, 180, 51179842645.176125
1664742625.47141,-71.5, -180, 48351243652.43385
1664742625.47141,-71.5, -175, 46978867414.055374
1664742625.47141,-71.5, -170, 46034734746.9252
1664742625.47141,-71.5, -165, 45376737612.7589
1664742625.47141,-71.5, -160, 45199144458.318665
1664742625.47141,-71.5, -155, 45637183039.63602
1664742625.47141,-71.5, -150, 46580242850.19744
1664742625.47141,-71.5, -145, 47992229021.46588
1664742625.47141,-71.5, -140, 49832081624.936935
1664742625.47141,-71.5, -135, 52076593286.441925
1664742625.47141,-71.5, -130, 54700755852.3175
1664742625.47141,-71.5, -125, 57684547590.22007
1664742625.47141,-71.5, -120, 61095685342.97189
1664742625.47141,-71.5, -115, 64927341574.56321
1664742625.47141,-71.5, -110, 69065611146.62741
1664742625.47141,-71.5, -105, 73568163371.26454
1664742625.47141,-71.5, -100, 78459548893.94063
1664742625.47141,-71.5, -95, 83773315903.50887
1664742625.47141,-71.5, -90, 89285489720.3651
1664742625.47141,-71.5, -85, 94495047803.71455
1664742625.47141,-71.5, -80, 99450319718.0041
1664742625.47141,-71.5, -75, 104388585210.47806
1664742625.47141,-71.5, -70, 108976554219.56789
1664742625.47141,-71.5, -65, 112887800922.47456
1664742625.47141,-71.5, -60, 116110366913.50671
1664742625.47141,-71.5, -55, 118630863260.09749
1664742625.47141,-71.5, -50, 120217240966.03905
1664742625.47141,-71.5, -45, 120709465963.5168
1664742625.47141,-71.5, -40, 120085495836.8206
1664742625.47141,-71.5, -35, 118351093839.98819
1664742625.47141,-71.5, -30, 115545728202.14719
1664742625.47141,-71.5, -25, 111748208835.47098
1664742625.47141,-71.5, -20, 107171049380.05055
1664742625.47141,-71.5, -15, 101815504133.13603
1664742625.47141,-71.5, -10, 95719729657.77838
1664742625.47141,-71.5, -5, 89483797577.71579
1664742625.47141,-71.5, 0, 83174238372.0639
1664742625.47141,-71.5, 5, 76471713679.57663
1664742625.47141,-71.5, 10, 70452594004.10507
1664742625.47141,-71.5, 15, 66607797312.41271
1664742625.47141,-71.5, 20, 64298069200.74667
1664742625.47141,-71.5, 25, 62847442646.60238
1664742625.47141,-71.5, 30, 62698654031.79996
1664742625.47141,-71.5, 35, 64071210787.68243
1664742625.47141,-71.5, 40, 66805467440.57757
1664742625.47141,-71.5, 45, 70890967929.9528
1664742625.47141,-71.5, 50, 76177476582.479
1664742625.47141,-71.5, 55, 82118779441.58717
1664742625.47141,-71.5, 60, 88158543513.19292
1664742625.47141,-71.5, 65, 93929704317.62343
1664742625.47141,-71.5, 70, 99218465926.5511
1664742625.47141,-71.5, 75, 103738579636.23608
