timestamp,lat,long,value1
1483225641.0,25.15999985,207.3419952,1.69E+11
1483225642.0,25.11300087,207.3869934,1.69E+11
1483225643.0,25.06500053,207.4320068,1.7E+11
1483225644.0,25.01799965,207.477005,1.76E+11
1483225645.0,24.96999931,207.5209961,1.7E+11
1483225646.0,24.92300034,207.5659943,1.78E+11
1483225647.0,24.875,207.6100006,1.76E+11
1483225648.0,24.82799911,207.6549988,1.79E+11
1483225649.0,24.78000069,207.6990051,1.77E+11
1483225650.0,24.73200035,207.7440033,1.8E+11
1483225651.0,24.68499947,207.7879944,1.8E+11
1483225652.0,24.63699913,207.8329926,1.8E+11
1483225653.0,24.5890007,207.8769989,1.81E+11
1483225654.0,24.54199982,207.9219971,1.84E+11
1483225655.0,24.49399948,207.9660034,1.81E+11
1483225656.0,24.4470005,208.0099945,1.86E+11
1483225657.0,24.39900017,208.0549927,1.86E+11
1483225658.0,24.35099983,208.098999,1.88E+11
1483225659.0,24.30400085,208.1430054,1.86E+11
1483225660.0,24.25600052,208.1869965,1.9E+11
1483225661.0,24.20800018,208.2310028,1.85E+11
1483225662.0,24.15999985,208.2749939,1.86E+11
1483225663.0,24.11199951,208.3190002,1.87E+11
1483225664.0,24.06500053,208.3630066,1.89E+11
1483225665.0,24.0170002,208.4069977,1.88E+11
1483225666.0,23.96899986,208.451004,1.91E+11
1483225667.0,23.92099953,208.4949951,1.88E+11
1483225668.0,23.87299919,208.5390015,1.89E+11
1483225669.0,23.82600021,208.5829926,1.87E+11
1483225670.0,23.77799988,208.6260071,1.93E+11
1483225671.0,23.72999954,208.6699982,1.88E+11
1483225672.0,23.68199921,208.7140045,1.9E+11
1483225673.0,23.63400078,208.7570038,1.92E+11
1483225674.0,23.58499908,208.8009949,1.93E+11
1483225675.0,23.53700066,208.8450012,1.89E+11
1483225676.0,23.48900032,208.8880005,1.95E+11
1483225677.0,23.44099998,208.9320068,1.9E+11
1483225678.0,23.39299965,208.9759979,1.91E+11
1483225679.0,23.34499931,209.0189972,1.91E+11
1483225681.0,23.24900055,209.1060028,1.95E+11
1483225682.0,23.20100021,209.1490021,1.9E+11
1483225683.0,23.15299988,209.1920013,1.91E+11
1483225684.0,23.10499954,209.2359924,1.94E+11
1483225685.0,23.05699921,209.279007,1.95E+11
1483225686.0,23.00900078,209.3220062,1.94E+11
1483225687.0,22.96100044,209.3650055,1.97E+11
1483225688.0,22.91300011,209.4080048,1.97E+11
